date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:53:50	11853/11853	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2025%20Jun%202018%2010:44:36%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/js/plugins/easypiechart/jquery.easypiechart.js	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/js/plugins/easypiechart/jquery.easypiechart.js	(from http://webapplayers.com/inspinia_admin-v2.9.1/dashboard_2.html)
14:53:50	104822/104822	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2025%20Jun%202018%2010:44:49%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/js/plugins/jvectormap/jquery-jvectormap-2.0.2.min.js	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/js/plugins/jvectormap/jquery-jvectormap-2.0.2.min.js	(from http://webapplayers.com/inspinia_admin-v2.9.1/dashboard_2.html)
14:53:51	442/442	---MCZ	200	added ('OK')	text/css	date:Mon,%2025%20Jun%202018%2010:41:44%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/css/plugins/morris/morris-0.4.3.min.css	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/css/plugins/morris/morris-0.4.3.min.css	(from http://webapplayers.com/inspinia_admin-v2.9.1/dashboard_4_1.html)
14:53:51	12370/12370	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2025%20Jun%202018%2010:44:37%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/js/plugins/flot/curvedLines.js	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/js/plugins/flot/curvedLines.js	(from http://webapplayers.com/inspinia_admin-v2.9.1/dashboard_3.html)
14:53:51	32407/32407	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Jun%202018%2010:40:57%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/dashboard_4.html	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/dashboard_4.html	(from http://webapplayers.com/inspinia_admin-v2.9.1/layouts.html)
14:53:55	148907/148907	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2025%20Jun%202018%2010:44:49%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/js/plugins/jvectormap/jquery-jvectormap-world-mill-en.js	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/js/plugins/jvectormap/jquery-jvectormap-world-mill-en.js	(from http://webapplayers.com/inspinia_admin-v2.9.1/dashboard_2.html)
14:53:57	30250/30250	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Jun%202018%2010:41:07%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/off_canvas_menu.html	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/off_canvas_menu.html	(from http://webapplayers.com/inspinia_admin-v2.9.1/layouts.html)
14:54:18	169732/169732	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Jun%202018%2010:42:23%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/img/dashboard4_2.jpg	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/img/dashboard4_2.jpg	(from http://webapplayers.com/inspinia_admin-v2.9.1/layouts.html)
14:54:23	31151/31151	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2025%20Jun%202018%2010:44:15%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/js/demo/flot-demo.js	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/js/demo/flot-demo.js	(from http://webapplayers.com/inspinia_admin-v2.9.1/graph_flot.html)
14:54:23	207158/207158	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Jun%202018%2010:42:23%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/img/dashboard4_1.jpg	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/img/dashboard4_1.jpg	(from http://webapplayers.com/inspinia_admin-v2.9.1/layouts.html)
14:54:24	170428/170428	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Jun%202018%2010:42:27%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/img/off_canvas.jpg	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/img/off_canvas.jpg	(from http://webapplayers.com/inspinia_admin-v2.9.1/layouts.html)
14:54:25	3091/3091	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2025%20Jun%202018%2010:44:16%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/js/demo/morris-demo.js	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/js/demo/morris-demo.js	(from http://webapplayers.com/inspinia_admin-v2.9.1/graph_morris.html)
14:54:26	66047/66047	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2025%20Jun%202018%2010:44:52%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/js/plugins/morris/morris.js	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/js/plugins/morris/morris.js	(from http://webapplayers.com/inspinia_admin-v2.9.1/graph_morris.html)
14:54:28	90647/90647	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2025%20Jun%202018%2010:44:52%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/js/plugins/morris/raphael-2.1.0.min.js	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/js/plugins/morris/raphael-2.1.0.min.js	(from http://webapplayers.com/inspinia_admin-v2.9.1/graph_morris.html)
14:54:30	3299/3299	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2025%20Jun%202018%2010:44:16%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/js/demo/rickshaw-demo.js	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/js/demo/rickshaw-demo.js	(from http://webapplayers.com/inspinia_admin-v2.9.1/graph_rickshaw.html)
14:54:30	76356/76356	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2025%20Jun%202018%2010:45:08%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/js/plugins/rickshaw/rickshaw.min.js	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/js/plugins/rickshaw/rickshaw.min.js	(from http://webapplayers.com/inspinia_admin-v2.9.1/graph_rickshaw.html)
14:54:31	3624/3624	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2025%20Jun%202018%2010:44:15%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/js/demo/chartjs-demo.js	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/js/demo/chartjs-demo.js	(from http://webapplayers.com/inspinia_admin-v2.9.1/graph_chartjs.html)
14:54:31	14053/14053	---MCZ	200	added ('OK')	text/css	date:Mon,%2025%20Jun%202018%2010:41:28%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/css/plugins/chartist/chartist.min.css	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/css/plugins/chartist/chartist.min.css	(from http://webapplayers.com/inspinia_admin-v2.9.1/graph_chartist.html)
14:54:31	278334/278334	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Jun%202018%2010:42:26%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/img/full_height.jpg	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/img/full_height.jpg	(from http://webapplayers.com/inspinia_admin-v2.9.1/layouts.html)
14:54:32	144726/144726	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2025%20Jun%202018%2010:45:27%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/js/plugins/rickshaw/vendor/d3.v3.js	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/js/plugins/rickshaw/vendor/d3.v3.js	(from http://webapplayers.com/inspinia_admin-v2.9.1/graph_rickshaw.html)
14:54:32	2043/2043	---MCZ	200	added ('OK')	text/css	date:Mon,%2025%20Jun%202018%2010:41:28%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/css/plugins/c3/c3.min.css	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/css/plugins/c3/c3.min.css	(from http://webapplayers.com/inspinia_admin-v2.9.1/c3.html)
14:54:32	33371/33371	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2025%20Jun%202018%2010:44:20%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/js/plugins/chartist/chartist.min.js	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/js/plugins/chartist/chartist.min.js	(from http://webapplayers.com/inspinia_admin-v2.9.1/graph_chartist.html)
14:54:35	17676/17676	---MCZ	200	added ('OK')	text/css	date:Mon,%2025%20Jun%202018%2010:41:47%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/css/plugins/summernote/summernote-bs4.css	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/css/plugins/summernote/summernote-bs4.css	(from http://webapplayers.com/inspinia_admin-v2.9.1/mail_compose.html)
14:54:37	151681/151681	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2025%20Jun%202018%2010:44:27%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/js/plugins/d3/d3.min.js	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/js/plugins/d3/d3.min.js	(from http://webapplayers.com/inspinia_admin-v2.9.1/c3.html)
14:54:39	3016/3016	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Jun%202018%2010:41:59%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/email_templates/action.html	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/email_templates/action.html	(from http://webapplayers.com/inspinia_admin-v2.9.1/email_template.html)
14:54:39	142510/142510	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2025%20Jun%202018%2010:44:20%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/js/plugins/c3/c3.min.js	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/js/plugins/c3/c3.min.js	(from http://webapplayers.com/inspinia_admin-v2.9.1/c3.html)
14:54:40	2923/2923	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Jun%202018%2010:41:59%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/email_templates/alert.html	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/email_templates/alert.html	(from http://webapplayers.com/inspinia_admin-v2.9.1/email_template.html)
14:54:43	264846/264846	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2025%20Jun%202018%2010:45:12%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/js/plugins/summernote/summernote-bs4.js	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/js/plugins/summernote/summernote-bs4.js	(from http://webapplayers.com/inspinia_admin-v2.9.1/mail_compose.html)
14:54:44	4308/4308	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Jun%202018%2010:42:00%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/email_templates/billing.html	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/email_templates/billing.html	(from http://webapplayers.com/inspinia_admin-v2.9.1/email_template.html)
14:54:54	151080/151080	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Jun%202018%2010:42:27%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/img/p2.jpg	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/img/p2.jpg	(from http://webapplayers.com/inspinia_admin-v2.9.1/mail_detail.html)
14:54:58	1291/1291	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2025%20Jun%202018%2010:45:15%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/js/plugins/touchpunch/jquery.ui.touch-punch.min.js	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/js/plugins/touchpunch/jquery.ui.touch-punch.min.js	(from http://webapplayers.com/inspinia_admin-v2.9.1/widgets.html)
14:55:00	6736/6736	---MCZ	200	added ('OK')	text/css	date:Mon,%2025%20Jun%202018%2010:41:24%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/css/plugins/awesome-bootstrap-checkbox/awesome-bootstrap-checkbox.css	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/css/plugins/awesome-bootstrap-checkbox/awesome-bootstrap-checkbox.css	(from http://webapplayers.com/inspinia_admin-v2.9.1/form_basic.html)
14:55:01	113739/113739	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Jun%202018%2010:42:25%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/img/email_3.jpg	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/img/email_3.jpg	(from http://webapplayers.com/inspinia_admin-v2.9.1/email_template.html)
14:55:02	11148/11148	---MCZ	200	added ('OK')	text/css	date:Mon,%2025%20Jun%202018%2010:41:28%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/css/plugins/chosen/bootstrap-chosen.css	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/css/plugins/chosen/bootstrap-chosen.css	(from http://webapplayers.com/inspinia_admin-v2.9.1/form_advanced.html)
14:55:02	1317/1317	---MCZ	200	added ('OK')	text/css	date:Mon,%2025%20Jun%202018%2010:41:26%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/css/plugins/bootstrap-tagsinput/bootstrap-tagsinput.css	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/css/plugins/bootstrap-tagsinput/bootstrap-tagsinput.css	(from http://webapplayers.com/inspinia_admin-v2.9.1/form_advanced.html)
14:55:03	159488/159488	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Jun%202018%2010:42:24%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/img/email_2.jpg	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/img/email_2.jpg	(from http://webapplayers.com/inspinia_admin-v2.9.1/email_template.html)
14:55:03	3505/3505	---MCZ	200	added ('OK')	text/css	date:Mon,%2025%20Jun%202018%2010:41:31%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/css/plugins/colorpicker/bootstrap-colorpicker.min.css	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/css/plugins/colorpicker/bootstrap-colorpicker.min.css	(from http://webapplayers.com/inspinia_admin-v2.9.1/form_advanced.html)
14:55:03	3329/3329	---MCZ	200	added ('OK')	text/css	date:Mon,%2025%20Jun%202018%2010:41:31%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/css/plugins/cropper/cropper.min.css	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/css/plugins/cropper/cropper.min.css	(from http://webapplayers.com/inspinia_admin-v2.9.1/form_advanced.html)
14:55:03	641/641	---MCZ	200	added ('OK')	text/css	date:Mon,%2025%20Jun%202018%2010:41:48%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/css/plugins/switchery/switchery.css	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/css/plugins/switchery/switchery.css	(from http://webapplayers.com/inspinia_admin-v2.9.1/form_advanced.html)
14:55:04	13997/13997	---MCZ	200	added ('OK')	text/css	date:Mon,%2025%20Jun%202018%2010:41:39%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/css/plugins/jasny/jasny-bootstrap.min.css	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/css/plugins/jasny/jasny-bootstrap.min.css	(from http://webapplayers.com/inspinia_admin-v2.9.1/form_advanced.html)
14:55:04	2984/2984	---MCZ	200	added ('OK')	text/css	date:Mon,%2025%20Jun%202018%2010:41:44%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/css/plugins/nouslider/jquery.nouislider.css	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/css/plugins/nouslider/jquery.nouislider.css	(from http://webapplayers.com/inspinia_admin-v2.9.1/form_advanced.html)
14:55:04	33679/33679	---MCZ	200	added ('OK')	text/css	date:Mon,%2025%20Jun%202018%2010:41:32%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/css/plugins/datapicker/datepicker3.css	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/css/plugins/datapicker/datepicker3.css	(from http://webapplayers.com/inspinia_admin-v2.9.1/form_advanced.html)
14:55:04	203869/203869	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Jun%202018%2010:42:24%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/img/email_1.jpg	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/img/email_1.jpg	(from http://webapplayers.com/inspinia_admin-v2.9.1/email_template.html)
14:55:05	3186/3186	---MCZ	200	added ('OK')	text/css	date:Mon,%2025%20Jun%202018%2010:41:38%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/css/plugins/ionRangeSlider/ion.rangeSlider.css	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/css/plugins/ionRangeSlider/ion.rangeSlider.css	(from http://webapplayers.com/inspinia_admin-v2.9.1/form_advanced.html)
14:55:05	1859/1859	---MCZ	200	added ('OK')	text/css	date:Mon,%2025%20Jun%202018%2010:41:38%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/css/plugins/ionRangeSlider/ion.rangeSlider.skinFlat.css	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/css/plugins/ionRangeSlider/ion.rangeSlider.skinFlat.css	(from http://webapplayers.com/inspinia_admin-v2.9.1/form_advanced.html)
14:55:05	3741/3741	---MCZ	200	added ('OK')	text/css	date:Mon,%2025%20Jun%202018%2010:41:29%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/css/plugins/clockpicker/clockpicker.css	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/css/plugins/clockpicker/clockpicker.css	(from http://webapplayers.com/inspinia_admin-v2.9.1/form_advanced.html)
14:55:05	6767/6767	---MCZ	200	added ('OK')	text/css	date:Mon,%2025%20Jun%202018%2010:41:32%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/css/plugins/daterangepicker/daterangepicker-bs3.css	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/css/plugins/daterangepicker/daterangepicker-bs3.css	(from http://webapplayers.com/inspinia_admin-v2.9.1/form_advanced.html)
14:55:06	14909/14909	---MCZ	200	added ('OK')	text/css	date:Mon,%2025%20Jun%202018%2010:41:45%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/css/plugins/select2/select2.min.css	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/css/plugins/select2/select2.min.css	(from http://webapplayers.com/inspinia_admin-v2.9.1/form_advanced.html)
14:55:06	899/899	---MCZ	200	added ('OK')	text/css	date:Mon,%2025%20Jun%202018%2010:41:49%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/css/plugins/touchspin/jquery.bootstrap-touchspin.min.css	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/css/plugins/touchspin/jquery.bootstrap-touchspin.min.css	(from http://webapplayers.com/inspinia_admin-v2.9.1/form_advanced.html)
14:55:07	1785/1785	---MCZ	200	added ('OK')	text/css	date:Mon,%2025%20Jun%202018%2010:41:33%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/css/plugins/dualListbox/bootstrap-duallistbox.min.css	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/css/plugins/dualListbox/bootstrap-duallistbox.min.css	(from http://webapplayers.com/inspinia_admin-v2.9.1/form_advanced.html)
14:55:07	50165/50165	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2025%20Jun%202018%2010:44:22%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/js/plugins/chosen/chosen.jquery.js	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/js/plugins/chosen/chosen.jquery.js	(from http://webapplayers.com/inspinia_admin-v2.9.1/form_advanced.html)
14:55:07	25040/25040	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2025%20Jun%202018%2010:44:46%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/js/plugins/jsKnob/jquery.knob.js	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/js/plugins/jsKnob/jquery.knob.js	(from http://webapplayers.com/inspinia_admin-v2.9.1/form_advanced.html)
14:55:08	16751/16751	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2025%20Jun%202018%2010:44:43%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/js/plugins/jasny/jasny-bootstrap.min.js	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/js/plugins/jasny/jasny-bootstrap.min.js	(from http://webapplayers.com/inspinia_admin-v2.9.1/form_advanced.html)
14:55:08	46821/46821	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2025%20Jun%202018%2010:44:28%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/js/plugins/datapicker/bootstrap-datepicker.js	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/js/plugins/datapicker/bootstrap-datepicker.js	(from http://webapplayers.com/inspinia_admin-v2.9.1/form_advanced.html)
14:55:09	18330/18330	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2025%20Jun%202018%2010:44:53%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/js/plugins/nouslider/jquery.nouislider.min.js	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/js/plugins/nouslider/jquery.nouislider.min.js	(from http://webapplayers.com/inspinia_admin-v2.9.1/form_advanced.html)
14:55:09	24502/24502	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2025%20Jun%202018%2010:45:12%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/js/plugins/switchery/switchery.js	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/js/plugins/switchery/switchery.js	(from http://webapplayers.com/inspinia_admin-v2.9.1/form_advanced.html)
14:55:10	12809/12809	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2025%20Jun%202018%2010:44:42%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/js/plugins/ionRangeSlider/ion.rangeSlider.min.js	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/js/plugins/ionRangeSlider/ion.rangeSlider.min.js	(from http://webapplayers.com/inspinia_admin-v2.9.1/form_advanced.html)
14:55:10	16574/16574	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2025%20Jun%202018%2010:44:25%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/js/plugins/colorpicker/bootstrap-colorpicker.min.js	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/js/plugins/colorpicker/bootstrap-colorpicker.min.js	(from http://webapplayers.com/inspinia_admin-v2.9.1/form_advanced.html)
14:55:10	21124/21124	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2025%20Jun%202018%2010:44:24%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/js/plugins/clockpicker/clockpicker.js	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/js/plugins/clockpicker/clockpicker.js	(from http://webapplayers.com/inspinia_admin-v2.9.1/form_advanced.html)
14:55:11	17154/17154	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2025%20Jun%202018%2010:44:26%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/js/plugins/cropper/cropper.min.js	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/js/plugins/cropper/cropper.min.js	(from http://webapplayers.com/inspinia_admin-v2.9.1/form_advanced.html)
14:55:11	34737/34737	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2025%20Jun%202018%2010:44:40%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/js/plugins/fullcalendar/moment.min.js	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/js/plugins/fullcalendar/moment.min.js	(from http://webapplayers.com/inspinia_admin-v2.9.1/form_advanced.html)
14:55:11	53679/53679	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2025%20Jun%202018%2010:44:31%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/js/plugins/daterangepicker/daterangepicker.js	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/js/plugins/daterangepicker/daterangepicker.js	(from http://webapplayers.com/inspinia_admin-v2.9.1/form_advanced.html)
14:55:12	9172/9172	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2025%20Jun%202018%2010:45:15%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/js/plugins/touchspin/jquery.bootstrap-touchspin.min.js	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/js/plugins/touchspin/jquery.bootstrap-touchspin.min.js	(from http://webapplayers.com/inspinia_admin-v2.9.1/form_advanced.html)
14:55:13	21104/21104	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2025%20Jun%202018%2010:44:19%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/js/plugins/bootstrap-tagsinput/bootstrap-tagsinput.js	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/js/plugins/bootstrap-tagsinput/bootstrap-tagsinput.js	(from http://webapplayers.com/inspinia_admin-v2.9.1/form_advanced.html)
14:55:13	71172/71172	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2025%20Jun%202018%2010:45:08%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/js/plugins/select2/select2.full.min.js	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/js/plugins/select2/select2.full.min.js	(from http://webapplayers.com/inspinia_admin-v2.9.1/form_advanced.html)
14:55:13	32173/32173	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2025%20Jun%202018%2010:44:36%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/js/plugins/dualListbox/jquery.bootstrap-duallistbox.js	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/js/plugins/dualListbox/jquery.bootstrap-duallistbox.js	(from http://webapplayers.com/inspinia_admin-v2.9.1/form_advanced.html)
14:55:14	5649/5649	---MCZ	200	added ('OK')	text/css	date:Mon,%2025%20Jun%202018%2010:41:47%20GMT	http://webapplayers.com/inspinia_admin-v2.9.1/css/plugins/steps/jquery.steps.css	C:/Users/sinng/Desktop/inspina/webapplayers.com/inspinia_admin-v2.9.1/css/plugins/steps/jquery.steps.css	(from http://webapplayers.com/inspinia_admin-v2.9.1/form_wizard.html)
